KO_id	image_id
KO:K00631	map00561
KO:K00631	map00564
KO:K00632	map00071
KO:K00632	map00280
KO:K00632	map00281
KO:K00632	map00362
KO:K00632	map00592
KO:K00632	map00642
KO:K00632	map01212
KO:K00634	map00650
KO:K00635	map00561
KO:K00637	map00100
KO:K00639	map00260
KO:K00640	map00270
KO:K00640	map00920
KO:K00640	map01200
KO:K00640	map01230
KO:K00641	map00270
KO:K00643	map00260
KO:K00643	map00860
KO:K00645	map00061
KO:K00645	map01212
KO:K00647	map00061
KO:K00647	map00780
KO:K00647	map01212
KO:K00648	map00061
KO:K00648	map01212
KO:K00649	map00564
KO:K00649	map04146
KO:K00650	map00564
KO:K00651	map00270
KO:K00651	map00920
KO:K00651	map01230
KO:K00652	map00780
KO:K00654	map00600
KO:K00654	map04071
KO:K00655	map00561
KO:K00655	map00564
KO:K00656	map00620
KO:K00656	map00640
KO:K00656	map00650
KO:K00657	map00330
KO:K00658	map00020
KO:K00658	map00310
KO:K00658	map01200
KO:K00659	map00120
KO:K00659	map00430
KO:K00659	map01040
KO:K00659	map04146
KO:K00659	map04976
KO:K00660	map00941
KO:K00660	map04712
KO:K00665	map00061
KO:K00665	map01212
KO:K00665	map04152
KO:K00665	map04910
KO:K00667	map00061
KO:K00667	map01212
KO:K00668	map00061
KO:K00668	map01212
KO:K00669	map00380
KO:K00672	map00680
KO:K00672	map01200
KO:K00673	map00330
KO:K00674	map00300
KO:K00674	map01230
KO:K00677	map00540
KO:K00677	map01503
KO:K00678	map00830
KO:K00678	map04977
KO:K00679	map00561
KO:K00680	map00350
KO:K00680	map00627
KO:K00680	map00642
KO:K00680	map00903
KO:K00681	map00430
KO:K00681	map00460
KO:K00681	map00480
KO:K00682	map00480
KO:K00687	map00550
KO:K00687	map01501
KO:K00688	map00500
KO:K00688	map04910
KO:K00688	map04922
KO:K00688	map04931
KO:K00689	map00500
KO:K00689	map02020
KO:K00690	map00500
KO:K00691	map00500
KO:K00692	map00500
KO:K00692	map02020
KO:K00693	map00500
KO:K00693	map04151
KO:K00693	map04152
KO:K00693	map04910
KO:K00693	map04922
KO:K00693	map04931
KO:K00694	map00500
KO:K00695	map00500
KO:K00696	map00500
KO:K00697	map00500
KO:K00698	map00520
KO:K00699	map00040
KO:K00699	map00053
KO:K00699	map00140
KO:K00699	map00500
KO:K00699	map00830
KO:K00699	map00860
KO:K00699	map00980
KO:K00699	map00982
KO:K00699	map00983
KO:K00699	map05204
KO:K00700	map00500
KO:K00702	map00500
KO:K00703	map00500
KO:K00704	map00052
KO:K00705	map00500
KO:K00706	map00500
KO:K00709	map00601
KO:K00710	map00512
KO:K00714	map04310
KO:K00714	map04340
KO:K00714	map04390
KO:K00714	map04550
KO:K00714	map04916
KO:K00714	map05166
KO:K00714	map05200
KO:K00714	map05205
KO:K00714	map05217
KO:K00715	map00514
KO:K00715	map00604
KO:K00716	map00601
KO:K00717	map00510
KO:K00717	map00513
KO:K00717	map00533
KO:K00717	map05202
KO:K00718	map00601
KO:K00718	map00603
KO:K00719	map00603
KO:K00720	map00600
KO:K00721	map00510
KO:K00722	map00603
KO:K00725	map00604
KO:K00726	map00510
KO:K00726	map00513
KO:K00727	map00512
KO:K00728	map00514
KO:K00729	map00510
KO:K00730	map00510
KO:K00730	map00513
KO:K00730	map04141
KO:K00731	map00512
KO:K00733	map00532
KO:K00733	map00534
KO:K00734	map00532
KO:K00734	map00534
KO:K00735	map00514
KO:K00736	map00510
KO:K00736	map00513
KO:K00737	map00510
KO:K00738	map00510
KO:K00738	map00513
KO:K00739	map00512
KO:K00741	map00533
KO:K00741	map00601
KO:K00742	map00601
KO:K00743	map00601
KO:K00744	map00510
KO:K00746	map00532
KO:K00747	map00532
KO:K00748	map00540
KO:K00753	map00513
KO:K00754	map00051
KO:K00756	map00240
KO:K00757	map00240
KO:K00757	map00983
KO:K00758	map00240
KO:K00758	map00983
KO:K00758	map05219
KO:K00759	map00230
KO:K00760	map00230
KO:K00760	map00983
KO:K00761	map00240
KO:K00762	map00240
KO:K00763	map00760
KO:K00764	map00230
KO:K00764	map00250
KO:K00765	map00340
KO:K00765	map01230
KO:K00766	map00400
KO:K00766	map01230
KO:K00767	map00760
KO:K00768	map00860
KO:K00769	map00230
KO:K00770	map00500
KO:K00770	map00520
KO:K00771	map00532
KO:K00771	map00534
KO:K00772	map00270
KO:K00778	map00510
KO:K00778	map00514
KO:K00779	map00510
KO:K00779	map00514
KO:K00780	map00512
KO:K00780	map00533
KO:K00780	map00603
KO:K00780	map00604
KO:K00781	map00513
KO:K00781	map00514
KO:K00781	map00533
KO:K00781	map00601
KO:K00784	map03013
KO:K00787	map00900
KO:K00787	map05164
KO:K00787	map05166
KO:K00788	map00730
KO:K00789	map00270
KO:K00789	map01230
KO:K00790	map00520
KO:K00790	map00550
KO:K00791	map00908
KO:K00793	map00740
KO:K00794	map00740
KO:K00795	map00900
KO:K00796	map00790
KO:K00797	map00270
KO:K00797	map00330
KO:K00797	map00410
KO:K00797	map00480
KO:K00798	map00860
KO:K00799	map00480
KO:K00799	map00980
KO:K00799	map00982
KO:K00799	map05204
KO:K00800	map00400
KO:K00800	map01230
KO:K00801	map00100
KO:K00801	map00909
KO:K00802	map00270
KO:K00802	map00330
KO:K00802	map00410
KO:K00802	map00480
KO:K00803	map00565
KO:K00803	map04146
KO:K00804	map00900
KO:K00805	map00900
KO:K00806	map00900
KO:K00807	map00590
KO:K00808	map00960
KO:K00811	map00220
KO:K00811	map00250
KO:K00811	map00270
KO:K00811	map00330
KO:K00811	map00350
KO:K00811	map00360
KO:K00811	map00400
KO:K00811	map00950
KO:K00811	map00960
KO:K00811	map01210
KO:K00811	map01230
KO:K00812	map00220
KO:K00812	map00250
KO:K00812	map00270
KO:K00812	map00330
KO:K00812	map00350
KO:K00812	map00360
KO:K00812	map00400
KO:K00812	map00401
KO:K00812	map00950
KO:K00812	map00960
KO:K00812	map01210
KO:K00812	map01230
KO:K00813	map00220
KO:K00813	map00250
KO:K00813	map00270
KO:K00813	map00330
KO:K00813	map00350
KO:K00813	map00360
KO:K00813	map00400
KO:K00813	map00401
KO:K00813	map00950
KO:K00813	map00960
KO:K00813	map01210
KO:K00813	map01230
KO:K00814	map00220
KO:K00814	map00250
KO:K00814	map00710
KO:K00814	map01200
KO:K00814	map01210
KO:K00814	map01230
KO:K00815	map00130
KO:K00815	map00270
KO:K00815	map00350
KO:K00815	map00360
KO:K00815	map00400
KO:K00815	map00401
KO:K00815	map00950
KO:K00815	map00960
KO:K00815	map01230
KO:K00816	map00380
KO:K00816	map00450
KO:K00816	map05204
KO:K00817	map00340
KO:K00817	map00350
KO:K00817	map00360
KO:K00817	map00400
KO:K00817	map00401
KO:K00817	map00960
KO:K00817	map01230
KO:K00818	map00220
KO:K00818	map01210
KO:K00818	map01230
KO:K00819	map00330
KO:K00820	map00250
KO:K00820	map00520
KO:K00820	map04931
KO:K00821	map00220
KO:K00821	map00300
KO:K00821	map01210
KO:K00821	map01230
KO:K00822	map00280
KO:K00822	map00410
KO:K00822	map00640
KO:K00823	map00250
KO:K00823	map00410
KO:K00823	map00640
KO:K00823	map00650
KO:K00824	map00310
KO:K00824	map00330
KO:K00824	map00360
KO:K00824	map00472
KO:K00824	map00473
KO:K00825	map00300
KO:K00825	map00310
KO:K00825	map00380
KO:K00825	map01210
KO:K00825	map01230
KO:K00826	map00270
KO:K00826	map00280
KO:K00826	map00290
KO:K00826	map00770
KO:K00826	map01210
KO:K00826	map01230
KO:K00827	map00250
KO:K00827	map00260
KO:K00827	map00270
KO:K00830	map00250
KO:K00830	map00260
KO:K00830	map00630
KO:K00830	map00680
KO:K00830	map01200
KO:K00830	map04146
KO:K00831	map00260
KO:K00831	map00680
KO:K00831	map00750
KO:K00831	map01200
KO:K00831	map01230
KO:K00832	map00270
KO:K00832	map00350
KO:K00832	map00360
KO:K00832	map00400
KO:K00832	map00401
KO:K00832	map00950
KO:K00832	map00960
KO:K00832	map01230
KO:K00833	map00780
KO:K00835	map00290
KO:K00836	map00260
KO:K00836	map01210
KO:K00836	map01230
KO:K00838	map00130
KO:K00838	map00270
KO:K00838	map00300
KO:K00838	map00350
KO:K00838	map00360
KO:K00838	map00380
KO:K00838	map00400
KO:K00838	map00401
KO:K00838	map00950
KO:K00838	map00960
KO:K00838	map01210
KO:K00838	map01230
KO:K00839	map00230
KO:K00840	map00330
KO:K00841	map00300
KO:K00841	map01230
KO:K00844	map00010
KO:K00844	map00051
KO:K00844	map00052
KO:K00844	map00500
KO:K00844	map00520
KO:K00844	map00521
KO:K00844	map00524
KO:K00844	map01200
KO:K00844	map04066
KO:K00844	map04910
KO:K00844	map04930
KO:K00844	map04973
KO:K00844	map05230
KO:K00845	map00010
KO:K00845	map00052
KO:K00845	map00500
KO:K00845	map00520
KO:K00845	map00521
KO:K00845	map00524
KO:K00845	map01200
KO:K00846	map00051
KO:K00847	map00051
KO:K00847	map00500
KO:K00847	map00520
KO:K00848	map00040
KO:K00848	map00051
KO:K00849	map00052
KO:K00849	map00520
KO:K00850	map00010
KO:K00850	map00030
KO:K00850	map00051
KO:K00850	map00052
KO:K00850	map00680
KO:K00850	map01200
KO:K00850	map01230
KO:K00850	map03018
KO:K00850	map04152
KO:K00850	map05230
KO:K00851	map00030
KO:K00851	map01200
KO:K00852	map00030
KO:K00853	map00040
KO:K00854	map00040
KO:K00855	map00710
KO:K00855	map01200
KO:K00856	map00230
KO:K00857	map00240
KO:K00857	map00983
KO:K00858	map00760
KO:K00859	map00770
KO:K00860	map00230
KO:K00860	map00920
KO:K00861	map00740
KO:K00863	map00561
KO:K00863	map00680
KO:K00863	map01200
KO:K00863	map04622
KO:K00864	map00561
KO:K00864	map03320
KO:K00864	map04626
KO:K00865	map00260
KO:K00865	map00561
KO:K00865	map00630
KO:K00866	map00564
KO:K00867	map00770
KO:K00868	map00750
KO:K00869	map00900
KO:K00869	map04146
KO:K00871	map04020
KO:K00871	map04910
KO:K00871	map04922
KO:K00872	map00260
KO:K00872	map01230
KO:K00873	map00010
KO:K00873	map00230
KO:K00873	map00620
KO:K00873	map01200
KO:K00873	map01230
KO:K00873	map04922
KO:K00873	map04930
KO:K00873	map05203
KO:K00873	map05230
KO:K00874	map00030
KO:K00874	map01200
KO:K00875	map00040
KO:K00876	map00240
KO:K00876	map00983
KO:K00877	map00730
KO:K00878	map00730
KO:K00879	map00051
KO:K00880	map00040
KO:K00880	map00053
KO:K00881	map00051
KO:K00882	map00051
KO:K00883	map00052
KO:K00884	map00520
KO:K00885	map00520
KO:K00886	map00010
KO:K00886	map00520
KO:K00886	map01200
KO:K00887	map00550
KO:K00888	map00562
KO:K00888	map04070
KO:K00889	map00562
KO:K00889	map04070
KO:K00889	map04072
KO:K00889	map04139
KO:K00889	map04144
KO:K00889	map04666
KO:K00889	map04810
KO:K00889	map05231
KO:K00891	map00400
KO:K00891	map01230
KO:K00892	map00230
KO:K00893	map00230
KO:K00893	map00240
KO:K00894	map00564
KO:K00895	map00051
KO:K00899	map00270
KO:K00900	map00051
KO:K00901	map00561
KO:K00901	map00564
KO:K00901	map04070
KO:K00901	map04072
KO:K00901	map05231
KO:K00902	map00510
KO:K00904	map00230
KO:K00907	map04020
KO:K00907	map04022
KO:K00907	map04270
KO:K00907	map04510
KO:K00907	map04611
KO:K00907	map04810
KO:K00907	map04921
KO:K00907	map04971
KO:K00909	map04062
KO:K00909	map04144
KO:K00909	map04744
KO:K00910	map04062
KO:K00910	map04144
KO:K00910	map04724
KO:K00910	map04740
KO:K00910	map04745
KO:K00910	map05032
KO:K00911	map00562
KO:K00911	map04020
KO:K00911	map04070
KO:K00912	map00540
KO:K00913	map00562
KO:K00913	map04070
KO:K00914	map00562
KO:K00914	map04070
KO:K00914	map04140
KO:K00914	map04145
KO:K00914	map05152
KO:K00915	map00562
KO:K00915	map04070
KO:K00917	map00052
KO:K00918	map00010
KO:K00918	map00030
KO:K00918	map01200
KO:K00919	map00900
KO:K00920	map00562
KO:K00920	map04070
KO:K00920	map04810
KO:K00921	map00562
KO:K00921	map04070
KO:K00921	map04145
KO:K00921	map04810
KO:K00922	map00562
KO:K00922	map04012
KO:K00922	map04014
KO:K00922	map04015
KO:K00922	map04022
KO:K00922	map04024
KO:K00922	map04062
KO:K00922	map04066
KO:K00922	map04068
KO:K00922	map04070
KO:K00922	map04071
KO:K00922	map04072
KO:K00922	map04150
KO:K00922	map04151
KO:K00922	map04152
KO:K00922	map04210
KO:K00922	map04211
KO:K00922	map04212
KO:K00922	map04261
KO:K00922	map04370
KO:K00922	map04380
KO:K00922	map04510
KO:K00922	map04550
KO:K00922	map04611
KO:K00922	map04620
KO:K00922	map04630
KO:K00922	map04650
KO:K00922	map04660
KO:K00922	map04662
KO:K00922	map04664
KO:K00922	map04666
KO:K00922	map04668
KO:K00922	map04670
KO:K00922	map04722
KO:K00922	map04725
KO:K00922	map04750
KO:K00922	map04810
KO:K00922	map04910
KO:K00922	map04914
KO:K00922	map04915
KO:K00922	map04917
KO:K00922	map04919
KO:K00922	map04921
KO:K00922	map04923
KO:K00922	map04930
KO:K00922	map04931
KO:K00922	map04932
KO:K00922	map04933
KO:K00922	map04960
KO:K00922	map04973
KO:K00922	map05100
KO:K00922	map05142
KO:K00922	map05145
KO:K00922	map05146
KO:K00922	map05160
KO:K00922	map05161
KO:K00922	map05162
KO:K00922	map05164
KO:K00922	map05166
KO:K00922	map05169
KO:K00922	map05200
KO:K00922	map05203
KO:K00922	map05205
KO:K00922	map05210
KO:K00922	map05211
KO:K00922	map05212
KO:K00922	map05213
KO:K00922	map05214
KO:K00922	map05215
KO:K00922	map05218
KO:K00922	map05220
KO:K00922	map05221
KO:K00922	map05222
KO:K00922	map05223
KO:K00922	map05230
KO:K00922	map05231
KO:K00923	map00562
KO:K00923	map04070
KO:K00925	map00430
KO:K00925	map00620
KO:K00925	map00640
KO:K00925	map00680
KO:K00925	map00720
KO:K00925	map01200
KO:K00926	map00220
KO:K00926	map00230
KO:K00926	map00910
KO:K00926	map01200
KO:K00927	map00010
KO:K00927	map00710
KO:K00927	map01200
KO:K00927	map01230
KO:K00928	map00260
KO:K00928	map00261
KO:K00928	map00270
KO:K00928	map00300
KO:K00928	map01210
KO:K00928	map01230
KO:K00929	map00650
KO:K00930	map00220
KO:K00930	map01210
KO:K00930	map01230
KO:K00931	map00330
KO:K00931	map00332
KO:K00931	map01230
KO:K00932	map00640
KO:K00933	map00330
KO:K00934	map00330
KO:K00937	map00190
KO:K00937	map03018
KO:K00938	map00900
KO:K00939	map00230
KO:K00940	map00230
KO:K00940	map00240
KO:K00941	map00730
KO:K00942	map00230
KO:K00943	map00240
KO:K00944	map00230
KO:K00945	map00240
KO:K00946	map00730
KO:K00948	map00030
KO:K00948	map00230
KO:K00948	map01200
KO:K00948	map01230
KO:K00949	map00730
KO:K00950	map00790
KO:K00951	map00230
KO:K00952	map00760
KO:K00953	map00740
KO:K00954	map00770
KO:K00955	map00230
KO:K00955	map00261
KO:K00955	map00450
KO:K00955	map00920
KO:K00956	map00230
KO:K00956	map00261
KO:K00956	map00450
KO:K00956	map00920
KO:K00957	map00230
KO:K00957	map00261
KO:K00957	map00450
KO:K00957	map00920
KO:K00958	map00230
KO:K00958	map00261
KO:K00958	map00450
KO:K00958	map00920
KO:K00962	map00230
KO:K00962	map00240
KO:K00962	map03018
KO:K00963	map00040
KO:K00963	map00052
KO:K00963	map00500
KO:K00963	map00520
KO:K00965	map00052
KO:K00965	map00520
KO:K00965	map04917
KO:K00966	map00051
KO:K00966	map00520
KO:K00967	map00440
KO:K00967	map00564
KO:K00968	map00440
KO:K00968	map00564
KO:K00968	map05231
KO:K00969	map00760
KO:K00970	map03018
KO:K00971	map00051
KO:K00971	map00520
KO:K00972	map00520
KO:K00973	map00521
KO:K00973	map00523
KO:K00974	map03013
KO:K00975	map00500
KO:K00975	map00520
KO:K00976	map00051
KO:K00976	map00520
KO:K00977	map03450
KO:K00977	map04640
KO:K00978	map00500
KO:K00978	map00520
KO:K00979	map00540
KO:K00980	map00564
KO:K00981	map00564
KO:K00981	map04070
KO:K00983	map00520
KO:K00988	map00230
KO:K00990	map02020
KO:K00991	map00900
KO:K00992	map00520
KO:K00993	map00440
KO:K00993	map00564
KO:K00993	map00565
KO:K00994	map00440
KO:K00994	map00564
KO:K00994	map00565
KO:K00994	map05231
KO:K00995	map00564
KO:K00997	map00770
KO:K00998	map00260
KO:K00998	map00564
KO:K00999	map00562
KO:K00999	map00564
KO:K00999	map04070
KO:K01000	map00550
KO:K01000	map01502
KO:K01001	map00510
KO:K01003	map00620
KO:K01004	map00564
KO:K01006	map00620
KO:K01006	map00710
KO:K01006	map00720
KO:K01006	map01200
KO:K01007	map00620
KO:K01007	map00680
KO:K01007	map00720
KO:K01007	map01200
KO:K01008	map00450
KO:K01011	map00270
KO:K01011	map00920
KO:K01011	map04122
KO:K01012	map00780
KO:K01014	map05204
KO:K01015	map00140
KO:K01016	map00140
KO:K01017	map00532
KO:K01019	map00565
KO:K01019	map00600
KO:K01020	map00532
KO:K01022	map00533
KO:K01024	map00534
KO:K01026	map00620
KO:K01026	map00640
KO:K01026	map00643
KO:K01027	map00072
KO:K01027	map00280
KO:K01027	map00650
KO:K01028	map00072
KO:K01028	map00280
KO:K01028	map00650
KO:K01029	map00072
KO:K01029	map00280
KO:K01029	map00650
KO:K01031	map00362
KO:K01032	map00362
KO:K01034	map00310
KO:K01034	map00627
KO:K01034	map00640
KO:K01034	map00650
KO:K01034	map02020
KO:K01035	map00310
KO:K01035	map00627
KO:K01035	map00640
KO:K01035	map00650
KO:K01035	map02020
KO:K01039	map00643
KO:K01039	map00650
KO:K01040	map00643
KO:K01040	map00650
KO:K01042	map00450
KO:K01042	map00970
KO:K01044	map00983
KO:K01045	map00363
KO:K01045	map00627
KO:K01046	map00561
KO:K01047	map00564
KO:K01047	map00565
KO:K01047	map00590
KO:K01047	map00591
KO:K01047	map00592
KO:K01047	map04014
KO:K01047	map04270
KO:K01047	map04972
KO:K01047	map04975
KO:K01048	map00564
KO:K01049	map00564
KO:K01049	map04725
KO:K01051	map00040
KO:K01051	map00500
KO:K01052	map00100
KO:K01052	map04142
KO:K01053	map00030
KO:K01053	map00053
KO:K01053	map00930
KO:K01053	map01200
KO:K01053	map01220
KO:K01054	map00561
KO:K01054	map04723
KO:K01054	map04923
KO:K01055	map00362
KO:K01055	map01220
KO:K01057	map00030
KO:K01057	map01200
KO:K01058	map00564
KO:K01058	map00565
KO:K01058	map00590
KO:K01058	map00591
KO:K01058	map00592
KO:K01059	map00561
KO:K01059	map03320
KO:K01059	map05010
KO:K01060	map00311
KO:K01061	map00361
KO:K01061	map00364
KO:K01061	map00623
KO:K01062	map00565
KO:K01063	map00981
KO:K01064	map04310
KO:K01064	map04340
KO:K01064	map04390
KO:K01064	map04550
KO:K01064	map04916
KO:K01064	map05166
KO:K01064	map05200
KO:K01064	map05205
KO:K01064	map05217
KO:K01067	map00620
KO:K01068	map00062
KO:K01068	map01040
KO:K01069	map00620
KO:K01070	map00680
KO:K01070	map01200
KO:K01071	map00061
KO:K01074	map00062
KO:K01074	map01212
KO:K01074	map04142
KO:K01075	map00130
KO:K01075	map00362
KO:K01077	map00627
KO:K01077	map00790
KO:K01077	map02020
KO:K01078	map00627
KO:K01078	map05152
KO:K01079	map00260
KO:K01079	map00680
KO:K01079	map01200
KO:K01079	map01230
KO:K01080	map00561
KO:K01080	map00564
KO:K01080	map00565
KO:K01080	map00600
KO:K01080	map04072
KO:K01080	map04666
KO:K01080	map04975
KO:K01080	map05231
KO:K01081	map00230
KO:K01081	map00240
KO:K01081	map00760
KO:K01082	map00920
KO:K01083	map00562
KO:K01084	map00010
KO:K01084	map00052
KO:K01084	map00500
KO:K01084	map04068
KO:K01084	map04151
KO:K01084	map04152
KO:K01084	map04910
KO:K01084	map04920
KO:K01084	map04922
KO:K01084	map04931
KO:K01084	map04973
KO:K01085	map00010
KO:K01086	map00010
KO:K01086	map00030
KO:K01086	map00051
KO:K01086	map00680
KO:K01086	map00710
KO:K01086	map01200
KO:K01087	map00500
KO:K01089	map00340
KO:K01089	map01230
KO:K01091	map00630
KO:K01092	map00521
KO:K01092	map00562
KO:K01092	map04070
KO:K01093	map00562
KO:K01093	map00627
KO:K01094	map00564
KO:K01095	map00564
KO:K01096	map00564
KO:K01097	map00520
KO:K01099	map00562
KO:K01099	map04070
KO:K01100	map00710
KO:K01100	map01200
KO:K01101	map00627
KO:K01103	map00051
KO:K01103	map04066
KO:K01103	map04152
KO:K01106	map00562
KO:K01106	map04070
KO:K01107	map00562
KO:K01107	map04070
KO:K01108	map00562
KO:K01108	map04070
KO:K01109	map00562
KO:K01109	map04070
KO:K01110	map00562
KO:K01110	map04068
KO:K01110	map04070
KO:K01110	map04071
KO:K01110	map04115
KO:K01110	map04150
KO:K01110	map04151
KO:K01110	map04212
KO:K01110	map04510
KO:K01110	map04530
KO:K01110	map04931
KO:K01110	map05161
KO:K01110	map05200
KO:K01110	map05206
KO:K01110	map05213
KO:K01110	map05214
KO:K01110	map05215
KO:K01110	map05218
KO:K01110	map05222
KO:K01110	map05230
KO:K01113	map00627
KO:K01113	map00790
KO:K01113	map02020
KO:K01114	map00562
KO:K01114	map00564
KO:K01114	map00565
KO:K01114	map04919
KO:K01115	map00564
KO:K01115	map00565
KO:K01115	map04014
KO:K01115	map04024
KO:K01115	map04071
KO:K01115	map04072
KO:K01115	map04144
KO:K01115	map04666
KO:K01115	map04724
KO:K01115	map04912
KO:K01115	map05231
KO:K01116	map00562
KO:K01116	map04012
KO:K01116	map04014
KO:K01116	map04015
KO:K01116	map04020
KO:K01116	map04064
KO:K01116	map04066
KO:K01116	map04070
KO:K01116	map04072
KO:K01116	map04370
KO:K01116	map04650
KO:K01116	map04660
KO:K01116	map04664
KO:K01116	map04666
KO:K01116	map04670
KO:K01116	map04722
KO:K01116	map04750
KO:K01116	map04919
KO:K01116	map04933
KO:K01116	map05110
KO:K01116	map05120
KO:K01116	map05169
KO:K01116	map05200
KO:K01116	map05205
KO:K01116	map05206
KO:K01116	map05214
KO:K01116	map05223
KO:K01116	map05231
KO:K01117	map00600
KO:K01119	map00230
KO:K01119	map00240
KO:K01120	map00230
KO:K01122	map00565
KO:K01123	map00600
KO:K01125	map04142
KO:K01126	map00564
KO:K01127	map00563
KO:K01129	map00230
KO:K01130	map00140
KO:K01130	map00600
KO:K01131	map00140
KO:K01132	map00531
KO:K01132	map04142
KO:K01134	map00600
KO:K01134	map04142
KO:K01135	map00531
KO:K01135	map04142
KO:K01136	map00531
KO:K01136	map04142
KO:K01137	map00531
KO:K01137	map04142
KO:K01139	map00230
KO:K01141	map03430
KO:K01142	map03410
KO:K01148	map03018
KO:K01151	map03410
KO:K01158	map04142
KO:K01159	map03440
KO:K01164	map03008
KO:K01164	map03013
KO:K01165	map05160
KO:K01165	map05164
KO:K01165	map05168
KO:K01173	map04210
KO:K01176	map00500
KO:K01176	map04973
KO:K01177	map00500
KO:K01178	map00500
KO:K01179	map00500
KO:K01182	map00052
KO:K01182	map00500
KO:K01183	map00520
KO:K01184	map00040
KO:K01184	map00500
KO:K01186	map00511
KO:K01186	map00600
KO:K01186	map04142
KO:K01187	map00052
KO:K01187	map00500
KO:K01188	map00460
KO:K01188	map00500
KO:K01188	map00940
KO:K01189	map00052
KO:K01189	map00561
KO:K01189	map00600
KO:K01189	map00603
KO:K01189	map04142
KO:K01190	map00052
KO:K01190	map00511
KO:K01190	map00600
KO:K01191	map00511
KO:K01192	map00511
KO:K01192	map04142
KO:K01193	map00052
KO:K01193	map00500
KO:K01194	map00500
KO:K01195	map00040
KO:K01195	map00500
KO:K01195	map00531
KO:K01195	map00860
KO:K01195	map00944
KO:K01195	map00983
KO:K01195	map04142
KO:K01196	map00500
KO:K01197	map00531
KO:K01198	map00500
KO:K01198	map00520
KO:K01199	map00500
KO:K01201	map00511
KO:K01201	map00600
KO:K01201	map04142
